,Close,High,Low,Open,Volume
2016-08-23,1.04e-05,1.05e-05,9.94e-06,1.02e-05,398.7978962
2016-08-24,1.05e-05,1.0800000000000003e-05,1.03e-05,1.04e-05,525.7591211
2016-08-25,1.05e-05,1.07e-05,1.04e-05,1.05e-05,267.2570536
2016-08-26,1.04e-05,1.07e-05,1.02e-05,1.06e-05,300.7456878
2016-08-27,1.04e-05,1.05e-05,1.03e-05,1.04e-05,86.9946575
2016-08-28,1.04e-05,1.06e-05,1.03e-05,1.04e-05,234.7194693
2016-08-29,1.09e-05,1.13e-05,1.02e-05,1.04e-05,867.1967943
2016-08-30,1.04e-05,1.1e-05,1.02e-05,1.09e-05,530.3155019999998
2016-08-31,1.04e-05,1.06e-05,1.02e-05,1.04e-05,435.3694493
2016-09-01,1.04e-05,1.05e-05,1.02e-05,1.05e-05,247.0739957
2016-09-02,1.03e-05,1.05e-05,1.02e-05,1.03e-05,153.75797509999995
2016-09-03,9.94e-06,1.03e-05,9.800000000000001e-06,1.03e-05,311.0626171
2016-09-04,9.82e-06,1.02e-05,9.51e-06,9.94e-06,432.48459850000006
2016-09-05,9.77e-06,9.97e-06,9.61e-06,9.79e-06,319.5043965
2016-09-06,9.56e-06,9.9e-06,9.39e-06,9.78e-06,261.896115
2016-09-07,9.53e-06,9.74e-06,9.5e-06,9.56e-06,225.5897793
2016-09-08,9.4e-06,9.75e-06,9.35e-06,9.52e-06,166.1311186
2016-09-09,9.51e-06,9.57e-06,9.31e-06,9.39e-06,133.1040906
2016-09-10,9.45e-06,9.66e-06,9.39e-06,9.52e-06,95.32558552
2016-09-11,9.61e-06,9.96e-06,9.26e-06,9.42e-06,147.46348989999996
2016-09-12,9.71e-06,1e-05,9.43e-06,9.62e-06,164.629456
2016-09-13,9.68e-06,9.92e-06,9.37e-06,9.66e-06,231.9980069
2016-09-14,9.95e-06,1.06e-05,9.56e-06,9.71e-06,441.5699723
2016-09-15,1.4300000000000005e-05,1.75e-05,9.800000000000001e-06,9.94e-06,14383.94493
2016-09-16,1.19e-05,1.46e-05,1.12e-05,1.4300000000000005e-05,10837.83268
2016-09-17,1.15e-05,1.23e-05,1.13e-05,1.19e-05,1392.127423
2016-09-18,1.12e-05,1.15e-05,1.09e-05,1.15e-05,1741.4428920000007
2016-09-19,1.12e-05,1.23e-05,1.11e-05,1.12e-05,2396.6641440000008
2016-09-20,1.12e-05,1.14e-05,1.0800000000000003e-05,1.11e-05,955.1372344
2016-09-21,1.14e-05,1.19e-05,1.11e-05,1.11e-05,1280.865419
2016-09-22,1.14e-05,1.19e-05,1.12e-05,1.14e-05,1023.076551
2016-09-23,1.21e-05,1.24e-05,1.13e-05,1.14e-05,2419.2236350000007
2016-09-24,1.23e-05,1.25e-05,1.17e-05,1.2e-05,1807.797757
2016-09-25,1.32e-05,1.36e-05,1.2e-05,1.23e-05,4379.215201
2016-09-26,1.28e-05,1.4800000000000002e-05,1.25e-05,1.32e-05,8353.902365
2016-09-27,1.3699999999999998e-05,1.41e-05,1.25e-05,1.27e-05,3661.147027
2016-09-28,1.55e-05,1.55e-05,1.35e-05,1.3699999999999998e-05,7007.72391
2016-09-29,1.47e-05,1.56e-05,1.4300000000000005e-05,1.55e-05,5014.999416
2016-09-30,1.42e-05,1.57e-05,1.4e-05,1.47e-05,5683.289872
2016-10-01,1.31e-05,1.4300000000000005e-05,1.27e-05,1.42e-05,3752.710158
2016-10-02,1.33e-05,1.3699999999999998e-05,1.3e-05,1.31e-05,1168.812003
2016-10-03,1.31e-05,1.3699999999999998e-05,1.29e-05,1.33e-05,1682.445345
2016-10-04,1.26e-05,1.35e-05,1.25e-05,1.31e-05,1636.148456
2016-10-05,1.2e-05,1.28e-05,1.17e-05,1.26e-05,2558.6029510000008
2016-10-06,1.21e-05,1.25e-05,1.17e-05,1.2e-05,1288.251922
2016-10-07,1.2e-05,1.23e-05,1.15e-05,1.2e-05,1068.1486619999996
2016-10-08,1.19e-05,1.21e-05,1.15e-05,1.19e-05,398.4266708
2016-10-09,1.23e-05,1.27e-05,1.18e-05,1.19e-05,1070.490798
2016-10-10,1.28e-05,1.39e-05,1.23e-05,1.23e-05,5199.915146
2016-10-11,1.21e-05,1.33e-05,1.18e-05,1.28e-05,2052.843768
2016-10-12,1.24e-05,1.28e-05,1.19e-05,1.21e-05,999.2328201
2016-10-13,1.24e-05,1.25e-05,1.21e-05,1.24e-05,405.6756657
2016-10-14,1.27e-05,1.32e-05,1.22e-05,1.24e-05,1134.003743
2016-10-15,1.25e-05,1.3e-05,1.24e-05,1.27e-05,411.224021
2016-10-16,1.23e-05,1.27e-05,1.22e-05,1.25e-05,393.182163
2016-10-17,1.25e-05,1.27e-05,1.21e-05,1.23e-05,768.3619776
2016-10-18,1.32e-05,1.33e-05,1.24e-05,1.25e-05,1204.190757
2016-10-19,1.39e-05,1.4e-05,1.29e-05,1.32e-05,1168.535492
2016-10-20,1.46e-05,1.49e-05,1.3699999999999998e-05,1.39e-05,3874.54794
2016-10-21,1.42e-05,1.49e-05,1.35e-05,1.46e-05,2167.812969
2016-10-22,1.34e-05,1.4300000000000005e-05,1.31e-05,1.42e-05,1383.2703720000006
2016-10-23,1.3699999999999998e-05,1.3800000000000007e-05,1.32e-05,1.34e-05,546.4646813999999
2016-10-24,1.35e-05,1.4e-05,1.35e-05,1.3699999999999998e-05,697.3799449
2016-10-25,1.33e-05,1.39e-05,1.32e-05,1.35e-05,986.0284776
2016-10-26,1.29e-05,1.35e-05,1.27e-05,1.33e-05,1094.486783
2016-10-27,1.21e-05,1.29e-05,1.18e-05,1.28e-05,1712.152858
2016-10-28,1.15e-05,1.24e-05,1.1e-05,1.21e-05,1610.419229
2016-10-29,1.09e-05,1.16e-05,1.02e-05,1.15e-05,1686.829296
2016-10-30,1.16e-05,1.18e-05,1.07e-05,1.09e-05,894.0820566
2016-10-31,1.15e-05,1.21e-05,1.13e-05,1.16e-05,597.9151347
2016-11-01,1.1e-05,1.15e-05,1.0800000000000003e-05,1.15e-05,610.2809106000002
2016-11-02,1.1e-05,1.15e-05,1.09e-05,1.1e-05,265.07982630000004
2016-11-03,1.18e-05,1.2e-05,1.07e-05,1.09e-05,790.1195667000003
2016-11-04,1.16e-05,1.19e-05,1.14e-05,1.18e-05,385.3527565
2016-11-05,1.17e-05,1.18e-05,1.15e-05,1.16e-05,158.3891697
2016-11-06,1.14e-05,1.18e-05,1.12e-05,1.17e-05,184.7162455
2016-11-07,1.17e-05,1.18e-05,1.13e-05,1.14e-05,324.0143654
2016-11-08,1.14e-05,1.19e-05,1.11e-05,1.17e-05,597.9357619
2016-11-09,1.12e-05,1.16e-05,1.06e-05,1.15e-05,667.5703522000001
2016-11-10,1.13e-05,1.15e-05,1.11e-05,1.13e-05,131.2699476
2016-11-11,1.13e-05,1.14e-05,1.1e-05,1.12e-05,254.4171563
2016-11-12,1.14e-05,1.18e-05,1.06e-05,1.13e-05,573.9414707999998
2016-11-13,1.15e-05,1.17e-05,1.14e-05,1.14e-05,163.34121530000004
2016-11-14,1.13e-05,1.16e-05,1.13e-05,1.15e-05,128.7277597
2016-11-15,1.11e-05,1.14e-05,1.07e-05,1.13e-05,474.39759510000016
2016-11-16,1.03e-05,1.12e-05,1.01e-05,1.1e-05,616.3491536
2016-11-17,1.04e-05,1.06e-05,1.01e-05,1.04e-05,287.66972539999995
2016-11-18,1.04e-05,1.06e-05,1.01e-05,1.04e-05,315.9328835
2016-11-19,1.01e-05,1.05e-05,1.01e-05,1.03e-05,218.8059785
2016-11-20,1.04e-05,1.06e-05,9.55e-06,1.01e-05,599.2741882
2016-11-21,1.01e-05,1.04e-05,9.98e-06,1.04e-05,158.9448135
2016-11-22,9.78e-06,1.03e-05,9.6e-06,1.01e-05,366.7985413
2016-11-23,9.51e-06,9.99e-06,9e-06,9.78e-06,752.1068167999997
2016-11-24,9.2e-06,9.6e-06,9.16e-06,9.51e-06,517.3035177
2016-11-25,9.22e-06,9.6e-06,9.02e-06,9.2e-06,205.9429043
2016-11-26,9.49e-06,9.5e-06,9.08e-06,9.22e-06,232.8264967
2016-11-27,9.46e-06,9.699999999999999e-06,9.22e-06,9.47e-06,190.8806177
2016-11-28,9.28e-06,9.53e-06,9.2e-06,9.49e-06,209.9497097
2016-11-29,9.14e-06,9.36e-06,9.1e-06,9.28e-06,132.57470279999998
2016-11-30,9.04e-06,9.35e-06,8.76e-06,9.16e-06,281.0921212
2016-12-01,8.74e-06,9.07e-06,8.72e-06,9.02e-06,249.2806418
2016-12-02,8.57e-06,8.82e-06,8.23e-06,8.74e-06,737.4240127999999
2016-12-03,8.54e-06,8.72e-06,8.43e-06,8.55e-06,152.20012230000003
2016-12-04,8.38e-06,8.63e-06,8.37e-06,8.54e-06,192.2710275
2016-12-05,8.46e-06,8.59e-06,8.29e-06,8.37e-06,266.5070799
2016-12-06,8.93e-06,8.98e-06,8.31e-06,8.45e-06,440.0239878
2016-12-07,9.32e-06,9.78e-06,8.55e-06,8.88e-06,647.9390037000003
2016-12-08,8.94e-06,9.55e-06,8.87e-06,9.32e-06,565.3230499
2016-12-09,8.89e-06,9.33e-06,8.75e-06,9.01e-06,228.1901069
2016-12-10,8.65e-06,8.95e-06,8.5e-06,8.91e-06,177.7367781
2016-12-11,8.81e-06,8.84e-06,8.65e-06,8.68e-06,77.90654642
2016-12-12,8.62e-06,8.89e-06,8.46e-06,8.81e-06,139.3209308
2016-12-13,8.73e-06,8.78e-06,8.3e-06,8.59e-06,276.2427943
2016-12-14,8.55e-06,8.78e-06,8.400000000000001e-06,8.72e-06,239.3135255
2016-12-15,8.65e-06,8.7e-06,8.31e-06,8.52e-06,249.1349808
2016-12-16,8.400000000000001e-06,8.83e-06,8e-06,8.65e-06,549.8697066000002
2016-12-17,8.24e-06,8.46e-06,8.15e-06,8.42e-06,189.547717
2016-12-18,8.37e-06,8.45e-06,8.12e-06,8.25e-06,220.4657352
2016-12-19,8.3e-06,8.42e-06,8.13e-06,8.37e-06,161.5123173
2016-12-20,8.13e-06,8.33e-06,8.02e-06,8.29e-06,258.2231695
2016-12-21,7.82e-06,8.15e-06,7.55e-06,8.11e-06,345.0543107
2016-12-22,7.51e-06,7.86e-06,7.16e-06,7.81e-06,463.8146608
2016-12-23,6.64e-06,7.57e-06,6.5000000000000004e-06,7.51e-06,624.4013457000002
2016-12-24,7.18e-06,7.25e-06,6.53e-06,6.64e-06,213.4536336
2016-12-25,7.14e-06,7.56e-06,7.05e-06,7.19e-06,265.978637
2016-12-26,6.92e-06,7.22e-06,6.61e-06,7.15e-06,281.7036707
2016-12-27,6.62e-06,7.07e-06,6.37e-06,6.93e-06,388.0238243
2016-12-28,6.4e-06,6.68e-06,6.27e-06,6.62e-06,263.8298803
2016-12-29,6.62e-06,6.83e-06,6.24e-06,6.4e-06,332.0985828000001
2016-12-30,6.69e-06,7.000000000000003e-06,6.51e-06,6.63e-06,263.649025
2016-12-31,6.71e-06,6.900000000000003e-06,6.61e-06,6.68e-06,171.9456176
2017-01-01,6.35e-06,6.87e-06,6.21e-06,6.77e-06,225.7573167
2017-01-02,6.16e-06,6.43e-06,6.09e-06,6.32e-06,259.4309793
2017-01-03,6.19e-06,6.38e-06,6.09e-06,6.16e-06,192.3112513
2017-01-04,5.71e-06,6.26e-06,5.63e-06,6.18e-06,434.85208330000006
2017-01-05,6.2e-06,6.55e-06,4.2000000000000004e-06,5.74e-06,1336.653543
2017-01-06,7.07e-06,7.38e-06,6e-06,6.2e-06,1085.261933
2017-01-07,7.07e-06,7.59e-06,6.87e-06,7.05e-06,962.7031966
2017-01-08,6.86e-06,7.200000000000001e-06,6.67e-06,7.06e-06,428.0170587
2017-01-09,6.85e-06,7.09e-06,6.72e-06,6.85e-06,351.4605347
2017-01-10,7.4999999999999985e-06,7.8e-06,6.8e-06,6.83e-06,1673.426719
2017-01-11,8.29e-06,8.5e-06,7.08e-06,7.4999999999999985e-06,2730.012926000001
2017-01-12,7.94e-06,9.2e-06,7.49e-06,8.29e-06,4011.617115
2017-01-13,8.12e-06,8.44e-06,7.73e-06,7.94e-06,1586.7392619999994
2017-01-14,8.400000000000001e-06,8.79e-06,7.96e-06,8.1e-06,971.9080004
2017-01-15,8.23e-06,8.51e-06,8.16e-06,8.38e-06,535.5547546
2017-01-16,8.2e-06,8.48e-06,8.1e-06,8.21e-06,370.259079
2017-01-17,7.51e-06,8.31e-06,7.05e-06,8.18e-06,1087.330299
2017-01-18,7.58e-06,7.95e-06,7.02e-06,7.45e-06,891.2865221000003
2017-01-19,7.45e-06,7.67e-06,7.37e-06,7.57e-06,324.6943188
2017-01-20,7.39e-06,7.66e-06,7.27e-06,7.45e-06,348.96279100000015
2017-01-21,7.29e-06,7.53e-06,7.15e-06,7.36e-06,360.6346346
2017-01-22,7.29e-06,7.51e-06,7.14e-06,7.26e-06,206.846338
2017-01-23,7.29e-06,7.37e-06,7.200000000000001e-06,7.29e-06,146.0808989
2017-01-24,7.299999999999999e-06,7.400000000000001e-06,7.16e-06,7.29e-06,275.5905463
2017-01-25,7.200000000000001e-06,7.39e-06,7.13e-06,7.28e-06,289.577337
2017-01-26,6.93e-06,7.25e-06,6.74e-06,7.21e-06,812.0505656
2017-01-27,6.98e-06,7.15e-06,6.75e-06,6.91e-06,680.7523451000002
2017-01-28,6.87e-06,6.99e-06,6.8e-06,6.98e-06,200.1117099
2017-01-29,6.91e-06,7.02e-06,6.73e-06,6.87e-06,219.0238502
2017-01-30,6.92e-06,7.01e-06,6.79e-06,6.900000000000003e-06,214.6974671
2017-01-31,6.48e-06,6.94e-06,6.41e-06,6.92e-06,338.7385477
2017-02-01,6.64e-06,6.98e-06,6.24e-06,6.44e-06,1056.471399
2017-02-02,6.36e-06,6.75e-06,6.31e-06,6.64e-06,387.3194529
2017-02-03,6.32e-06,6.4e-06,6.18e-06,6.36e-06,260.1701383
2017-02-04,6.2e-06,6.38e-06,6.16e-06,6.33e-06,167.24303999999995
2017-02-05,6.26e-06,6.35e-06,6.19e-06,6.21e-06,195.7505736
2017-02-06,6.2e-06,6.27e-06,6.13e-06,6.25e-06,181.5814282
2017-02-07,6.01e-06,6.26e-06,5.9e-06,6.2e-06,558.1308104
2017-02-08,6.05e-06,6.23e-06,5.91e-06,6.02e-06,415.1074096
2017-02-09,6.43e-06,6.68e-06,5.88e-06,6.03e-06,1033.522572
2017-02-10,6.32e-06,6.59e-06,6.24e-06,6.42e-06,403.1355116
2017-02-11,6.29e-06,6.41e-06,6.2e-06,6.32e-06,185.1706832
2017-02-12,6.24e-06,6.37e-06,6.23e-06,6.28e-06,117.4525031
2017-02-13,6.26e-06,6.42e-06,6.21e-06,6.26e-06,212.7868567
2017-02-14,6.21e-06,6.39e-06,6.14e-06,6.26e-06,344.014592
2017-02-15,6.04e-06,6.26e-06,5.98e-06,6.21e-06,408.7657609
2017-02-16,5.71e-06,6.19e-06,5.6e-06,6.06e-06,617.4577625
2017-02-17,5.6e-06,5.9e-06,5.46e-06,5.71e-06,480.4131765
2017-02-18,5.2e-06,5.85e-06,4.79e-06,5.59e-06,1070.297218
2017-02-19,5.62e-06,5.65e-06,5.19e-06,5.2e-06,495.6937424
2017-02-20,5.37e-06,5.68e-06,5.29e-06,5.62e-06,439.2059373
2017-02-21,5.21e-06,5.51e-06,5.14e-06,5.38e-06,347.5670072
2017-02-22,5.2e-06,5.36e-06,5.12e-06,5.21e-06,163.5217163
2017-02-23,4.99e-06,5.22e-06,4.94e-06,5.2e-06,276.65135380000004
2017-02-24,4.79e-06,5.04e-06,4.6e-06,4.98e-06,426.1546995
2017-02-25,4.93e-06,5.08e-06,4.7e-06,4.8e-06,152.4177177
2017-02-26,4.79e-06,5.03e-06,4.76e-06,4.92e-06,82.54324890000002
2017-02-27,4.67e-06,4.84e-06,4.62e-06,4.79e-06,160.8097313
2017-02-28,4.64e-06,4.79e-06,4.44e-06,4.66e-06,484.7280325
2017-03-01,4.35e-06,4.72e-06,4.27e-06,4.64e-06,564.0665692000001
2017-03-02,4.84e-06,5.19e-06,4.33e-06,4.34e-06,1417.800486
2017-03-03,5.04e-06,5.14e-06,4.58e-06,4.84e-06,895.1204642000001
2017-03-04,4.94e-06,5.25e-06,4.89e-06,5.04e-06,547.8155864
2017-03-05,4.74e-06,5.02e-06,4.6e-06,4.94e-06,358.000394
2017-03-06,4.72e-06,4.9000000000000005e-06,4.65e-06,4.74e-06,333.8519192
2017-03-07,5.45e-06,5.63e-06,4.71e-06,4.72e-06,961.5513627
2017-03-08,5.59e-06,5.81e-06,5.32e-06,5.47e-06,1529.72862
2017-03-09,5.43e-06,5.75e-06,5.08e-06,5.6e-06,747.505739
2017-03-10,5.51e-06,5.76e-06,4.66e-06,5.43e-06,1473.726185
2017-03-11,5.29e-06,5.59e-06,5.08e-06,5.52e-06,868.5879484
2017-03-12,5.11e-06,5.28e-06,4.95e-06,5.28e-06,698.6677361000003
2017-03-13,5.15e-06,5.24e-06,4.89e-06,5.11e-06,1024.287052
2017-03-14,5.15e-06,5.24e-06,4.96e-06,5.14e-06,394.5494606
2017-03-15,4.96e-06,5.16e-06,4.94e-06,5.14e-06,387.4314553
2017-03-16,5.43e-06,5.45e-06,4.64e-06,4.96e-06,1431.155531
2017-03-17,5.55e-06,5.57e-06,5.06e-06,5.42e-06,1289.1242539999996
2017-03-18,6.94e-06,8.98e-06,5.5e-06,5.56e-06,3629.1879380000014
2017-03-19,6.63e-06,7.38e-06,6.01e-06,6.94e-06,2163.426317000001
2017-03-20,6.62e-06,6.94e-06,6.1e-06,6.63e-06,1802.000452
2017-03-21,6.12e-06,6.68e-06,6.03e-06,6.65e-06,1411.79702
2017-03-22,6.95e-06,7.44e-06,6.1e-06,6.14e-06,2392.520202
2017-03-23,1.1e-05,1.13e-05,6.89e-06,6.96e-06,6304.9377909999985
2017-03-24,1.14e-05,1.18e-05,8.96e-06,1.1e-05,15603.64686
2017-03-25,9.16e-06,1.16e-05,9.02e-06,1.14e-05,7409.172075
2017-03-26,9.91e-06,1.06e-05,9.09e-06,9.16e-06,3837.746334
2017-03-27,9.16e-06,1.03e-05,8.57e-06,9.9e-06,3563.432082
2017-03-28,9.12e-06,9.39e-06,8.72e-06,9.13e-06,1595.850303
2017-03-29,9.84e-06,9.85e-06,9.06e-06,9.09e-06,1718.532699
2017-03-30,1.32e-05,1.47e-05,9.699999999999999e-06,9.84e-06,11189.6608
2017-03-31,2.02e-05,2.5e-05,1.29e-05,1.31e-05,46677.63792
2017-04-01,2.03e-05,2.1600000000000007e-05,1.8e-05,2.01e-05,19367.57705
2017-04-02,5.710000000000001e-05,7.08e-05,2e-05,2.02e-05,140899.0868
2017-04-03,2.8300000000000014e-05,5.710000000000001e-05,2.2e-05,5.710000000000001e-05,102162.8226
2017-04-04,3.3100000000000005e-05,3.73e-05,2.34e-05,2.82e-05,48404.2253
2017-04-05,3.15e-05,3.620000000000001e-05,3e-05,3.3100000000000005e-05,25080.9575
2017-04-06,2.75e-05,3.3e-05,2.45e-05,3.14e-05,27647.73004
2017-04-07,3.1e-05,3.2500000000000004e-05,2.58e-05,2.75e-05,20615.700630000007
2017-04-08,3.05e-05,3.13e-05,2.95e-05,3.09e-05,8498.052255
2017-04-09,2.860000000000001e-05,3.05e-05,2.660000000000001e-05,3.05e-05,9667.970913
2017-04-10,2.8300000000000014e-05,2.98e-05,2.730000000000001e-05,2.860000000000001e-05,6811.072123000001
2017-04-11,2.72e-05,2.9e-05,2.6e-05,2.8300000000000014e-05,6391.823393
2017-04-12,2.860000000000001e-05,2.9600000000000005e-05,2.68e-05,2.72e-05,7197.102808
2017-04-13,2.94e-05,3.09e-05,2.730000000000001e-05,2.860000000000001e-05,9582.89051
2017-04-14,2.88e-05,2.99e-05,2.75e-05,2.94e-05,5091.308121
2017-04-15,2.89e-05,2.93e-05,2.8000000000000013e-05,2.87e-05,2692.954873
2017-04-16,2.81e-05,2.89e-05,2.77e-05,2.88e-05,3347.004049
2017-04-17,2.81e-05,2.9e-05,2.77e-05,2.81e-05,4154.580618
2017-04-18,2.72e-05,2.8300000000000014e-05,2.65e-05,2.81e-05,4686.808334
2017-04-19,2.47e-05,2.77e-05,2.35e-05,2.72e-05,7172.795962
2017-04-20,2.44e-05,2.53e-05,2.2e-05,2.46e-05,14552.25789
2017-04-21,2.69e-05,2.81e-05,2.35e-05,2.44e-05,16293.42379
2017-04-22,2.57e-05,2.72e-05,2.52e-05,2.69e-05,5057.6164899999985
2017-04-23,2.58e-05,2.6e-05,2.5e-05,2.57e-05,2736.045323
2017-04-24,2.51e-05,2.57e-05,2.45e-05,2.57e-05,3373.702364
2017-04-25,2.55e-05,2.730000000000001e-05,2.5e-05,2.52e-05,7196.383878000002
2017-04-26,2.56e-05,2.64e-05,2.48e-05,2.55e-05,5991.34541
2017-04-27,2.64e-05,2.71e-05,2.46e-05,2.56e-05,8145.738889
2017-04-28,3.3799999999999995e-05,3.48e-05,2.63e-05,2.65e-05,44827.7879
2017-04-29,3.98e-05,4.5e-05,3.37e-05,3.3799999999999995e-05,67390.05223
2017-04-30,3.83e-05,4.15e-05,3.75e-05,4e-05,24017.25497
2017-05-01,3.89e-05,4.2700000000000015e-05,3.35e-05,3.83e-05,31963.18864
2017-05-02,3.72e-05,3.96e-05,3.41e-05,3.89e-05,17386.50314
2017-05-03,4.1e-05,4.15e-05,3.54e-05,3.71e-05,19814.59322
2017-05-04,5.19e-05,5.44e-05,3.9299999999999986e-05,4.08e-05,71704.10701
2017-05-05,6.05e-05,6.850000000000001e-05,5.01e-05,5.19e-05,87075.97665
2017-05-06,6.45e-05,6.850000000000001e-05,6e-05,6.05e-05,39967.10752
2017-05-07,8.93e-05,9.67e-05,6.23e-05,6.440000000000001e-05,114210.9562
2017-05-08,0.00011576,0.00014808,8.01e-05,8.93e-05,153454.1655
2017-05-09,9.11e-05,0.00012930000000000005,7.4e-05,0.00011576,83400.95698999999
2017-05-10,0.00010501,0.00011787,8.7e-05,9.11e-05,54882.93205
2017-05-11,0.0001,0.00012,8.97e-05,0.00010496,38378.44201
2017-05-12,0.00012179,0.000124,9.86e-05,0.0001,46774.02412
2017-05-13,0.00012,0.000131,0.0001026,0.00012178,35944.79053
2017-05-14,0.00012147,0.00012498,0.00011646,0.00012003,23123.89789
2017-05-15,0.0001545,0.00015498,0.00012134,0.00012151,75573.94198999999
2017-05-16,0.0001984,0.00019889,0.000152,0.00015498,129273.5112
2017-05-17,0.0002085,0.00024351,0.000171,0.0001984,100800.909
2017-05-18,0.00018951,0.0002195,0.00017606,0.00020864,55169.68338
2017-05-19,0.00016363,0.00018958,0.0001402,0.0001893,67069.21672000001
2017-05-20,0.0001689,0.00018997,0.000146,0.00016402,58517.92826
2017-05-21,0.0001605,0.00017751,0.000156,0.00016886,31398.56653
2017-05-22,0.0001415,0.00016404,0.000106,0.00016041,55127.57771000001
2017-05-23,0.000143,0.00016,0.00012977,0.00014143,38635.90197
2017-05-24,0.00011984,0.00014652,0.0001155,0.000143,40088.88176
2017-05-25,0.00010518,0.00012,9.01e-05,0.00011903,60459.17822
2017-05-26,0.000121,0.00013544,0.00010503,0.00010577,59302.93947000001
2017-05-27,0.00010293,0.000124,8.01e-05,0.00012101,55423.69099
2017-05-28,0.00010489,0.00011273,9.68e-05,0.00010293,24794.52125
2017-05-29,0.00010164,0.00010851,9.95e-05,0.00010486,17326.7865
2017-05-30,9.25e-05,0.000105,9.21e-05,0.00010188,20360.59843
2017-05-31,0.0001074,0.00011199,8.78e-05,9.23e-05,35400.07154
2017-06-01,0.00013865,0.00014348,0.0001065,0.00010701,98995.26576
2017-06-02,0.00011740000000000002,0.00014044,0.0001155,0.00013878,43474.44707
2017-06-03,0.00011535,0.000125,0.00010526,0.00011787,25704.68028
2017-06-04,0.00011637,0.00012299,0.00010801,0.00011535,20496.24897
2017-06-05,0.00010749,0.00011684,0.00010694,0.00011637,11507.44947
2017-06-06,9.87e-05,0.00010748,9.7e-05,0.00010748,17055.64891
2017-06-07,0.00010189,0.00010748,9.7e-05,9.88e-05,21813.62667
2017-06-08,0.00010182,0.00010725,0.0001,0.00010182,13696.437930000002
2017-06-09,9.98e-05,0.000106,9.82e-05,0.00010181,12245.95065
2017-06-10,8.93e-05,0.0001007,8.78e-05,9.98e-05,16274.91556
2017-06-11,9.14e-05,9.59e-05,8.79e-05,8.909999999999997e-05,10458.50013
2017-06-12,9.26e-05,9.53e-05,8.89e-05,9.18e-05,14535.057530000002
2017-06-13,9.69e-05,0.0001025,9.14e-05,9.32e-05,14566.395019999998
2017-06-14,0.00010628,0.000115,9.42e-05,9.69e-05,35495.69468
2017-06-15,0.0001012,0.00010865,9.84e-05,0.00010626,17340.41384
2017-06-16,0.00010094,0.00010363,9.97e-05,0.00010119,7930.9759
2017-06-17,9.83e-05,0.0001011,9.75e-05,0.00010066,8468.857784
2017-06-18,0.00010559,0.00010879,9.78e-05,9.85e-05,17797.391330000002
2017-06-19,0.00010813,0.00010984,0.00010086,0.00010559,12844.90025
2017-06-20,0.00011216,0.0001232,0.00010466,0.00010859999999999997,46687.22182
2017-06-21,0.00010251,0.00011439,9.71e-05,0.00011217,16793.44213
2017-06-22,0.00010316,0.00010622,9.85e-05,0.00010267,9151.973535
2017-06-23,0.0001088,0.0001095,0.00010151,0.00010316,8653.681443000001
2017-06-24,0.00010798,0.00011193,0.00010402,0.0001088,13809.22864
2017-06-25,0.00010262,0.00010932,0.00010101,0.00010799,6734.991407
2017-06-26,0.00010201,0.00010852,9.21e-05,0.00010265,15589.06514
2017-06-27,0.00010258,0.000104,9.75e-05,0.00010201,7339.521482999998
2017-06-28,0.0001047,0.00010512,0.00010059,0.0001025,5991.976522
2017-06-29,0.00010086,0.00010539,9.87e-05,0.0001047,6076.229965
2017-06-30,0.00010084,0.00010264,9.88e-05,0.00010091,5295.775262
2017-07-01,9.88e-05,0.00010122,9.7e-05,0.0001008,3698.588138
2017-07-02,0.00010091,0.00010144,9.79e-05,9.88e-05,3882.410543
2017-07-03,9.91e-05,0.00010098,9.8e-05,0.00010098,4056.170209
2017-07-04,9.78e-05,9.92e-05,9.75e-05,9.91e-05,927.960802
2017-07-05,9.59e-05,0.00010111,9.5e-05,9.53e-05,5612.073722
2017-07-06,9.62e-05,9.74e-05,9.51e-05,9.56e-05,3046.038249
2017-07-07,9.24e-05,9.7e-05,9.1e-05,9.62e-05,5401.747460000001
2017-07-08,9.04e-05,9.26e-05,8.420000000000001e-05,9.23e-05,7187.093047
2017-07-09,9.03e-05,9.56e-05,8.85e-05,9.04e-05,4368.292654
2017-07-10,7.85e-05,9.03e-05,7.3e-05,9.03e-05,9261.897807
2017-07-11,7.609999999999999e-05,8.420000000000001e-05,6e-05,7.840000000000001e-05,19872.96992
2017-07-12,8.26e-05,8.35e-05,7.32e-05,7.609999999999999e-05,7632.659687
2017-07-13,8.159999999999999e-05,9.13e-05,7.79e-05,8.26e-05,9555.052562
2017-07-14,8.3e-05,8.340000000000001e-05,7.72e-05,8.14e-05,5107.488324
2017-07-15,8.7e-05,8.77e-05,8.06e-05,8.3e-05,6214.1985479999985
2017-07-16,7.69e-05,8.759999999999999e-05,6.91e-05,8.7e-05,13203.2952
2017-07-17,7.8e-05,8.03e-05,7.32e-05,7.7e-05,7690.934792
2017-07-18,7.730000000000001e-05,7.94e-05,7.37e-05,7.780000000000001e-05,6833.295235
2017-07-19,7.219999999999999e-05,7.879999999999999e-05,7.01e-05,7.72e-05,4815.550134
2017-07-20,6.670000000000001e-05,7.49e-05,6.579999999999999e-05,7.2e-05,5156.560256000002
2017-07-21,6.86e-05,7.11e-05,6.59e-05,6.69e-05,3661.257985
2017-07-22,6.96e-05,7.18e-05,6.500000000000001e-05,6.86e-05,5083.015209
